comment_id,pergunta_original,topic_id,topic_name
Ugye2t5fL40_JWH2m8B4AaABAg,O que fazer quando a menstruação não vem após tomar a injeção mensal e a pessoa não quer engravidar?,2,Risco de gravidez com anticoncepcional
UgwViyRTEbEQoIw86Fd4AaABAg,É possível uma pessoa ainda muito jovem já estar grávida?,87,Gravidez na adolescência e infância
UgySUBdoZ5G7n5QNhAF4AaABAg,É possível ter um parto normal depois de uma cesariana?,46,Possibilidade de parto normal após cesárea
UgySUBdoZ5G7n5QNhAF4AaABAg,Quais são as implicações de ter um parto normal depois de uma cesariana?,14,Indicações e escolha entre cesárea e parto normal
UgxmGMIU2b0bt9-wHAZ4AaABAg.AVfCVJpGuRWAWn8qO-ll2I,"A contribuição foi feita como segurada facultativa com alíquota de 11%, no código 1473?",1,Auxílio maternidade do INSS
UgzgIhJSlSp3odKaGfB4AaABAg.ANd-2GfLw66APXpxZi1TT0,Você pode me ajudar a solicitar o salário-maternidade?,1,Auxílio maternidade do INSS
Ugyn8opVxcao69WvZN54AaABAg,A retatrutida também passa para o leite materno?,73,Armazenamento e oferta de leite materno
UgzeaQhmvuKIdiTIzHx4AaABAg,"Se o leite materno passa anticorpos e fortalece o sistema imunológico do bebê, por que ele ainda precisa tomar vacinas?",73,Armazenamento e oferta de leite materno
UgxUvFUfB3Cx4kS5eQt4AaABAg,É possível iniciar o uso de ferro elementar 40 mg no primeiro trimestre da gestação?,103,Suplementação de ferro na gestação
UgxUvFUfB3Cx4kS5eQt4AaABAg,"Na gestação, a suplementação de ferro deve ser feita para manter a ferritina acima de 70 ng/mL mesmo com hemoglobina acima de 11?",103,Suplementação de ferro na gestação
UgxUvFUfB3Cx4kS5eQt4AaABAg,A suplementação de ferro deve ser recomendada desde a descoberta da gestação?,103,Suplementação de ferro na gestação
UgwD51n8nfRHk3J6UYN4AaABAg,Por que ela não pegou anticoncepcional no posto?,2,Risco de gravidez com anticoncepcional
UgwQqM_SlGxqXAhvYXt4AaABAg.AQQVlxB5EqRARJnIHUjuSJ,Você fez o ultrassom morfológico do segundo trimestre?,8,Ultrassom no início da gestação
UgyYJ4UMOn1l438HcZN4AaABAg,"Como aliviar as cólicas da minha bebê, sendo esta a minha primeira filha?",28,Enjoo e desconforto no início da gravidez
UgyJ-T9hh4cQsNdK4aN4AaABAg,O que posso fazer para aumentar minha produção de leite materno depois que ela diminuiu com a volta ao trabalho presencial?,26,Aumento da produção de leite materno
UgxXtt5WtVAJz4G-9GR4AaABAg,Em que mês de gravidez posso gerar a guia de pagamento da contribuição ao INSS para receber o auxílio-maternidade?,1,Auxílio maternidade do INSS
UgxECI0zEifr5FskBE14AaABAg,"Com 24 semanas de gestação, uma bebê em posição pélvica ainda pode virar?",68,Exercícios para se preparar para o parto
Ugw3_krcO5uYrUDCofR4AaABAg,Sofia e Arthur são gêmeos?,11,Gestação de gêmeos e trigêmeos
UgyVSmvM6X_4-LJbAxl4AaABAg,O exame beta-hCG pode dar positivo mesmo se a ovulação tiver atrasado?,6,Interpretação do beta hCG quantitativo na gestação
UgyVSmvM6X_4-LJbAxl4AaABAg,"Com 3 dias de atraso menstrual e sem ovular na data esperada, quando devo fazer um teste de gravidez?",101,Quando fazer teste de gravidez
UgyVSmvM6X_4-LJbAxl4AaABAg,"Se não tive relação no dia da ovulação esperada, ainda assim posso estar grávida?",51,Sangramento marrom rosado com atraso menstrual
UgyyUDZxFjSYLx-_G6t4AaABAg.AGx-sXtuI6lALCysCj9e88,Uma mulher de 50 anos pode tomar esses remédios para engravidar?,18,Idade materna e chance de engravidar
Ugypyx4tZQZpAMMSt0V4AaABAg,O uso de clonazepam desde 2018 pode afetar o bebê durante uma gravidez de 4 semanas?,62,Impacto de medicamentos na gravidez
Ugzu3ptJB7KgUFiXmvl4AaABAg,Qual é a melhor via de progesterona para quem tem endometriose e o fígado inflamado?,3,Uso de progesterona na reposição
Ugyg6F4PV-TFzbo_pu94AaABAg,"Esses sintomas, como enjoo, cólicas e dor no pé da barriga, podem ser sinais de gravidez mesmo usando anticoncepcional?",2,Risco de gravidez com anticoncepcional
Ugyg6F4PV-TFzbo_pu94AaABAg,Esse sangramento mais fraco e de poucos dias pode ter sido um sinal de gravidez?,10,Sangramento de nidação e menstruação
UgxuZpevGpnG5uR1FMl4AaABAg,É normal ter sangramento e um pouco de cólica com 5 semanas de gravidez há 2 dias?,40,Sangramento no início da gravidez
UgxuZpevGpnG5uR1FMl4AaABAg,"Na gravidez de 5 semanas, é normal sentir tanta dor a ponto de quase não conseguir caminhar e ter dificuldade para defecar?",28,Enjoo e desconforto no início da gravidez
UgwJkA0Lav7eKgjVucx4AaABAg.AJ_3OpJbI2MAJaDKC08iKh,"Esses sintomas, como enjoo com café, vômitos, sono excessivo, dores na barriga e gases, podem indicar gravidez?",5,Indícios de gravidez e atraso menstrual
UgwJkA0Lav7eKgjVucx4AaABAg.AJ_3OpJbI2MAJaDKC08iKh,O que pode significar o sangue escuro que apareceu na minha calcinha?,89,Sangramento na gestação e após relação sexual
UgzEFzrBhnZmOD4HnXR4AaABAg,Quais dicas de higiene natural e quais posições confortáveis podem ajudar uma bebê de 54 dias com cólica e disquesia?,65,Dicas para aumentar chances de gravidez
UgzlJnv7yc3ze9Waoz14AaABAg.AJ1P6MRadTiANBoyhTk8Sj,"Quando você ovulou, sentiu cólica?",7,Irregularidade do ciclo menstrual
UgwhQ2xwFbb5oaAMNY14AaABAg,"Esses sintomas — muito sono, cansaço, calcinha sempre molhada, tontura, dor de cabeça e sensação de peso na barriga — podem indicar gravidez?",5,Indícios de gravidez e atraso menstrual
UgxW3ZZiIOv_DQhp8SZ4AaABAg,Como deve ser descongelado o leite materno quando ele está armazenado em frasco de vidro?,73,Armazenamento e oferta de leite materno
Ugy2FCTwtAVNENPGUHF4AaABAg,O que devo responder quando me perguntarem se fiquei afastada do trabalho?,1,Auxílio maternidade do INSS
Ugx8vKDCC5Z1ytXjHs14AaABAg,É verdade que colocar leite materno no cabelo faz o cabelo do bebê crescer?,100,Leite materno no cabelo e queda pós-parto
UgxqsaiRw0dLMUmDuJl4AaABAg,Qual é o sexo do bebê?,22,Identificação do sexo do bebê na gestação
UgzhDYW9AvXdH2nph2F4AaABAg,"Para aliviar as cólicas do bebê, deve-se ouvir a música ou o que está sendo falado?",102,Significado do reflexo vermelho no bebê
Ugx9SpNTKzb7hdUxZH94AaABAg,O bebê faz fezes dentro do útero?,15,Atividades do feto no útero e cordão umbilical
Ugx9SpNTKzb7hdUxZH94AaABAg,Para onde vai a urina do bebê dentro do útero?,15,Atividades do feto no útero e cordão umbilical
UgwJwxRsWV9xU0wdMpl4AaABAg,"Uma gestante com 1 mês de gravidez pode começar a contribuir agora, pagar por 10 meses e receber o benefício após 1 mês do nascimento do filho?",1,Auxílio maternidade do INSS
UgyPFYnUpUwsKeTsfdR4AaABAg.AIuh1gms7iyAQqhBxl0o76,Por quanto tempo saíram coágulos após o parto?,45,Sangramento e dor no pós-parto
UgzUd3shETyTDN9EvG94AaABAg,"Quem é microempresária, e não está contribuindo para o INSS, também tem direito a essa mudança no auxílio-maternidade?",17,Direitos do MEI ao salário maternidade
UgyUqSchkQSHHsPeg9d4AaABAg.ALACGhye7QcATDjlWOsJ4n,Você fez exercícios e alimentação para ajudar a ter dilatação mais rápido e um parto menos doloroso?,68,Exercícios para se preparar para o parto
UgwoDgii1IAxlSsscHN4AaABAg,"Há risco de engravidar após esquecer a pílula anticoncepcional por 13 horas, mesmo usando preservativo?",2,Risco de gravidez com anticoncepcional
UgyJhXgT68uAPUPV6cF4AaABAg.APgLRR3tz9DAQHEYdpDGwi,Quais são as 10 indicações da cesárea?,14,Indicações e escolha entre cesárea e parto normal
Ugx2hS0YFYCjOZByA4F4AaABAg,O homem interfere na pressão arterial da mulher?,33,Pré-eclâmpsia e pressão arterial na gravidez
UgwcWx16A0Johg24EkN4AaABAg,Quem tem baixa reserva ovariana consegue engravidar naturalmente?,18,Idade materna e chance de engravidar
Ugxo-KFWIIZdMvKbBUN4AaABAg,Quantos dias depois de a menstruação terminar devo começar a fazer o teste de ovulação em um ciclo de 30 dias?,101,Quando fazer teste de gravidez
Ugxtz_0YraQ-e21GJ4R4AaABAg,"Na gravidez, a vitamina D que tomo, que já contém vitamina A em boa quantidade, é adequada?",44,Suplementação de vitaminas na gestação
Ugxtz_0YraQ-e21GJ4R4AaABAg,"Na gravidez, é possível conseguir magnésio para ajudar nas câimbras, no intestino e no sono?",37,Suplementação de cálcio e magnésio na gestação
Ugxtz_0YraQ-e21GJ4R4AaABAg,"Ferro baixo na gravidez, com cansaço, falta de ar e moleza no corpo, pode indicar a necessidade de ferro endovenoso?",103,Suplementação de ferro na gestação
Ugy_o8leMNPpFcOhrIN4AaABAg.AOcWMaCt6UJATe7IXtwyzB,Para que serve esse tipo de exame na gravidez?,8,Ultrassom no início da gestação
Ugy_o8leMNPpFcOhrIN4AaABAg.AOcWMaCt6UJATe7IXtwyzB,Uma gestante de 42 anos e com 3 meses de gravidez pode ter um bebê com alguma deformidade?,55,Mioma uterino e gravidez
UgwAoK4gLSHAn8-ZbqV4AaABAg.AMXwIZ7KZWWAMmP3bVUBi7,Há risco de gravidez por ter esquecido a pílula anticoncepcional na quarta-feira e ter tido relação sem proteção na sexta-feira?,2,Risco de gravidez com anticoncepcional
UgwAoK4gLSHAn8-ZbqV4AaABAg.AMXwIZ7KZWWAMmP3bVUBi7,É normal não ter vindo o sangramento até o quinto dia de pausa da pílula?,2,Risco de gravidez com anticoncepcional
Ugw1DV28OrS2dDZyOpF4AaABAg,"É normal fazer um ultrassom transvaginal com aproximadamente 6 semanas de gravidez e não ver o embrião, apenas a vesícula vitelina?",8,Ultrassom no início da gestação
Ugw1FHKrUsJgL54rHqx4AaABAg,Como solicitar o salário-maternidade com apenas uma única contribuição?,1,Auxílio maternidade do INSS
UgyD0iw2kWwnCC5TIG54AaABAg,É normal a barriga continuar enorme cinco meses após a cesárea?,9,Cicatrização e secreção após cesárea
Ugx9UUvl4VabC3hCItt4AaABAg.AFJOdOijpWxAWS4rHnni1f,A progesterona é indicada para quem foi histerectomizada?,77,Uso de progesterona após histerectomia
UgzX12vtP3392Gi70I14AaABAg,Uma servidora pública professora pode receber salário-maternidade?,1,Auxílio maternidade do INSS
UgxjeInN2XvNQIRJgFp4AaABAg,Quanto tempo antes do nascimento do bebê é preciso fazer o pagamento para ter direito ao auxílio-maternidade?,1,Auxílio maternidade do INSS
UgxjeInN2XvNQIRJgFp4AaABAg,"Se o bebê nascer apenas em abril de 2026, o valor do auxílio-maternidade será diferente?",1,Auxílio maternidade do INSS
Ugz_Lhy7FNk6zgQ15cl4AaABAg,Qual é o lado ideal para uma gestante dormir?,76,Posição para dormir na gestação
UgySNCgnrPgJSaqSWkN4AaABAg,Como é possível uma gestante não saber o sexo do bebê?,22,Identificação do sexo do bebê na gestação
UgxSCU9QvTD4jsXXrSl4AaABAg,"Um beta-hCG de 21.882 corresponde a quantas semanas de gravidez, aproximadamente?",6,Interpretação do beta hCG quantitativo na gestação
Ugx1vM_Ll55HA45D3Qh4AaABAg,Por que só a mulher precisa se precaver usando contraceptivos?,70,Risco de engravidar em relação sem proteção
UgxzaAU9FweLZ3yhbzR4AaABAg,Os exercícios ainda ajudam quando a mulher fez episiotomia no parto e teve lesão muscular?,81,Barriga inchada no pós-parto
UgwdO64oo6oRebqCRch4AaABAg.AE0qM1xvJerAEG6udE2D8E,O que é preciso levar na mala maternidade do bebê?,36,Mala maternidade para o hospital
UgzgIhJSlSp3odKaGfB4AaABAg.ANd-2GfLw66AQbBPRs7uXb,É possível solicitar o salário-maternidade sem a certidão de nascimento do bebê?,1,Auxílio maternidade do INSS
UgzgIhJSlSp3odKaGfB4AaABAg.ANd-2GfLw66AQbBPRs7uXb,É normal o pedido de salário-maternidade ainda constar em análise?,1,Auxílio maternidade do INSS
UgwgUHkC1E4z-RxrsCZ4AaABAg.AVk_YDyo07tAWD5bAtLj6N,Quais efeitos colaterais a pessoa está tendo ao tomar domperidona para produzir leite?,91,Uso de domperidona para produção de leite
Ugz_Z7QU2QFFvXFrLH54AaABAg,Como amamentar corretamente?,13,Pega do bebê e posição na amamentação
Ugz_Z7QU2QFFvXFrLH54AaABAg,Quais problemas podem ocorrer durante a amamentação?,13,Pega do bebê e posição na amamentação
Ugz_Z7QU2QFFvXFrLH54AaABAg,Em quais situações a amamentação não é indicada?,13,Pega do bebê e posição na amamentação
UgzUxk1xxQvN__nB7H14AaABAg.ARQOeHh-HxiARxmhWA9UZ9,Você conseguiu eliminar o seroma após a cesárea?,9,Cicatrização e secreção após cesárea
UgxLD4FeK9bsufFGGJt4AaABAg.AH9h0ijo1OiAHqH7U0XelG,Você parou de tomar os remédios para endometriose para engravidar?,18,Idade materna e chance de engravidar
UgyaL7IsLYj99Wfnot54AaABAg,Onde está a mãe para dar o peito ao bebê?,13,Pega do bebê e posição na amamentação
UgzZUSrCylPVaLICLj14AaABAg,"É normal, com 4 meses de gestação, ter travamentos e sentir dor no final da coluna, na região entre as nádegas, a ponto de às vezes não conseguir andar?",43,Dor lombar e pélvica na gestação
UgyqKhZ8YmVRiapCroh4AaABAg,"Após controlar a diabetes gestacional, é correto deixar de ser gestante de alto risco e voltar para o pré-natal normal?",69,Controle da diabetes gestacional
UgyGF2MNbE6z-NRcz6Z4AaABAg,Sofia e Arthur são gêmeos?,11,Gestação de gêmeos e trigêmeos
Ugzb8hexKOF5b1o_Jnl4AaABAg,É normal o cocô do meu bebê estar muito mole?,86,Alterações nas fezes e evacuação
UgzhnO4z2YlCXnOxShx4AaABAg.AMFktBB1WFKATnOtYYVHE6,"A barriga torta, com um lado mais baixo e outro mais alto, com dor e dormência um ano após a histerectomia precisa de tratamento?",47,Histerectomia e recuperação pós operatória
Ugw7ew_hYJv8QOWqVR14AaABAg,Como funciona a analgesia epidural e como conseguir esse tipo de anestesia no parto?,25,Dor e analgesia no parto
UgzvEdSW_BUNxVNPp_p4AaABAg,"O que significa sonhar por três dias que está em trabalho de parto, sem conseguir ter parto normal, sem conseguir ver a criança e, no terceiro sonho, com sangramento que levou à decisão de fazer uma cesárea?",80,Significado de sonhos de gravidez
Ugw2XdEinQjtgqGGKDd4AaABAg,É verdade que algumas mulheres têm um limiar de dor mais alto e sentem menos dor durante a dilatação e a expulsão no parto?,25,Dor e analgesia no parto
UgwFgWh8xyVSBsAMMn54AaABAg.AMAFBVcUK6hAPUwEsdbgjN,O que devo fazer se minha filha engasgar ao mamar?,20,Sono do bebê e amamentação
Ugzis_0g3s456BIhvrN4AaABAg,É correto parar o uso de magnésio às 37 semanas de gravidez?,37,Suplementação de cálcio e magnésio na gestação
Ugx4zCXQd8mTRH_-6md4AaABAg.AEZYZCUnZBnAEwYiowUgnC,É possível engravidar por fertilização in vitro mesmo tendo feito laqueadura há 15 anos?,39,Possibilidade de gravidez após laqueadura
UgzhPQljIubss5Xl_8B4AaABAg,"É verdade que é preciso levar as crianças para vacinar, pesar e medir para manter o Bolsa Família?",35,Bolsa Família e auxílio-maternidade
Ugz45QlPj2aJmbTftCl4AaABAg,"Minha esposa está grávida se o beta-hCG deu 49,7 e o laboratório considerou o resultado negativo por usar 50 como valor mínimo para positivo?",6,Interpretação do beta hCG quantitativo na gestação
Ugz45QlPj2aJmbTftCl4AaABAg,O parâmetro do laboratório para considerar beta-hCG positivo a partir de 50 é o mais comum?,6,Interpretação do beta hCG quantitativo na gestação
Ugw5nPSaFsbtMPsmPi54AaABAg,"É normal, com 5 ou 6 semanas de gravidez, não sentir enjoo e apresentar muitos gases, cólicas estomacais e seios doloridos?",28,Enjoo e desconforto no início da gravidez
UgwaGRiA4dpSZtWu2N54AaABAg,Como fica o padrão de cálculo do salário-maternidade para quem já é CLT e quer recolher como contribuinte individual?,1,Auxílio maternidade do INSS
UgzRH1sRoUNti9jc7HZ4AaABAg,"É normal sair um líquido amarelo-claro, sem dor e sem cheiro, 15 dias após uma cesariana?",9,Cicatrização e secreção após cesárea
UgzRH1sRoUNti9jc7HZ4AaABAg,Posso tirar os pontos mesmo estando com seroma após a cesariana?,9,Cicatrização e secreção após cesárea
UgyulmOM3CQFoo3lwBp4AaABAg,O parto dói muito?,25,Dor e analgesia no parto
UgwQ7WTQ-X0LJi4Y37Z4AaABAg,"Ao iniciar o desfralde, ainda se pode colocar fralda ou isso confunde a criança sobre fazer xixi ou cocô na calça?",48,trocar fralda descartável e roupa do bebê
Ugwzo3a8ZnpZeGoaAGV4AaABAg.AE_k_VhMfE-AOEZ3e3Tzw1,A progesterona prescrita em 100 mg pode ser aumentada para 200 mg?,3,Uso de progesterona na reposição
UgyiKT7Np5zXXkcihu94AaABAg,O que devo fazer se o meu salário-maternidade aparece com apenas 1 parcela?,1,Auxílio maternidade do INSS
UgyiKT7Np5zXXkcihu94AaABAg,O salário-maternidade deveria ter 4 parcelas?,1,Auxílio maternidade do INSS
UgzE9O6j9LDipYQeYxl4AaABAg,"Com 37 semanas de gravidez, é normal o bebê ainda estar pélvico e não ter virado?",98,Quando ir à maternidade e induzir parto
UgwBO6ukJSo3dDyVDLJ4AaABAg,O que é feito com o cordão umbilical após o nascimento?,15,Atividades do feto no útero e cordão umbilical
Ugx2nI-PYTrtxtpXR7R4AaABAg,Quem fez abdominoplastia pode ter parto normal?,14,Indicações e escolha entre cesárea e parto normal
UgyMCtIToos2ikcH4kl4AaABAg,As dores fortes e a bolha de líquido no útero e no colo podem ter sido causadas pela reposição hormonal com Systen Conti?,3,Uso de progesterona na reposição
UgwhYhXzVUk5Tbxbb394AaABAg,Um sangramento marrom de um dia pode indicar gravidez?,51,Sangramento marrom rosado com atraso menstrual
UgztAMYt9i3ewwb5cHB4AaABAg,Ainda é possível aumentar a produção de leite materno quando a filha tem 3 meses?,91,Uso de domperidona para produção de leite
UgztAMYt9i3ewwb5cHB4AaABAg,"A pega incorreta, a tensão e a privação de sono podem ter diminuído a produção de leite materno?",26,Aumento da produção de leite materno
Ugz-xdA8Xz0N-ZaLcTJ4AaABAg,"Uma gestante de 29 semanas com dores nas costas, dor na parte de baixo, sensação de pressão e barriga dura o tempo todo pode estar dilatando antes da hora?",4,dilatação e sinais de trabalho de parto
UgzHhCkWZI0KvUQi7Ex4AaABAg,É possível comprar progesterona sem receita médica?,3,Uso de progesterona na reposição
UgxPYhVaS3OxorcjV9R4AaABAg.AVsdo1iBOKeAXHGsLQ2kaL,Por que a OMS não recomenda suplementos de folato mais caros em vez de ácido fólico?,63,Suplementação de ácido fólico e ferro na gestação
UgxlJ6-FPaoosD9Nped4AaABAg,Alguém teve experiências muito diferentes entre os partos?,21,Aborto como direito e vida
UgwpAVaUEOPgGSiU1Ud4AaABAg,É possível o parto normal acontecer dias depois do rompimento da bolsa?,92,Rompimento da bolsa amniótica
Ugyh_dNX3cXSliwuE014AaABAg,Como posso aumentar minha produção de leite para fazer estoque antes de voltar ao trabalho?,26,Aumento da produção de leite materno
Ugyh_dNX3cXSliwuE014AaABAg,É normal a sucção ficar tão forte a ponto de parecer que vai arrancar o mamilo e a velocidade mudar sozinha?,13,Pega do bebê e posição na amamentação
UgycyYFC-Bhsw__wIGh4AaABAg.AOxQ7UZfysWAP-FyXB4v1h,Quem faz fisioterapia pélvica na gestação fica mais 'apertada' depois?,71,Fisioterapia pélvica e incontinência
Ugz4e_bVCPmeOTgTQjB4AaABAg,"Esse sangramento leve que parou, junto com os sintomas que estou sentindo e a menstruação prevista para o dia 6, pode ser nidação ou gravidez?",10,Sangramento de nidação e menstruação
UgzqgZBKyFjTfovkySZ4AaABAg,Carregar peso e sentir cólicas pode ter causado descolamento do saco gestacional?,8,Ultrassom no início da gestação
UgxAC3ng8Froi1v-9Id4AaABAg.ALtCsQNyDecALtNOiwJtPm,Deus é quem forma o filho na mulher?,82,Aborto em gravidez decorrente de estupro
