comment_id,comentario,titulo,comentario_pai,perguntas,source_topic_id,source_topic_name,fine_topic_id,fine_topic_name
Ugylf8gSUuh3RYXHoHh4AaABAg.AT5jX4YCNIGAUsKQe4S6GZ,oi boa noite vc poderia falar como abriu essa parte porque já tentei e não consegui,Bombinha de tirar leite não faz Sucção - Como resolver bomba de tirar leite não funciona,A minha pensei que tava cm defeito mais abrir ate ver que o fio da sucção tava arrebentado ai emendei e prestou,"Como você abriu essa parte da bombinha de tirar leite, já que eu tentei e não consegui?",39,39_bombinha_resolver_silicone_fazendo,39,39_bomba_tirar_leite_elétrica
UgzFgRZs7--8j45YmD54AaABAg.AK-boZ0PQzyAK-qxT27n0_,"Porquê esses lenco vem com muito álcool na composição,e melhor esses a base de água pra pele do bebe",VLOG COMPRANDO KIT ENXOVAL + PRÉ NATAL E PEDIATRA MÃE DE DOIS.,"Esse lenço humedecido aí e ótimo ,usei na minha bebê",Por que esses lenços umedecidos têm muito álcool na composição?,11,11_vai passar_três vezes_tudo novo_psicológico,11,11_isso_nesse_caso_luvas
UgzFgRZs7--8j45YmD54AaABAg.AK-boZ0PQzyAK-qxT27n0_,"Porquê esses lenco vem com muito álcool na composição,e melhor esses a base de água pra pele do bebe",VLOG COMPRANDO KIT ENXOVAL + PRÉ NATAL E PEDIATRA MÃE DE DOIS.,"Esse lenço humedecido aí e ótimo ,usei na minha bebê",Lenços umedecidos à base de água são melhores para a pele do bebê?,87,87_dar banho_produto_recém_limpar,87,87_banho_recém_nascido_água
Ugx_4S2zNzhuhq8bHaV4AaABAg,É verdade? Vocês estão grávidos mesmo?,A MIA VAI TER UM IRMÃO (A) 🩵🩷 #portugal #gravidez #paidemenina,,É verdade que vocês estão grávidos mesmo?,22,22_verdade grávida_gravidez segunda_sério_gravidez mulher,22,22_grávida_você_está_verdade
UgxVVgHpcns3mVoCZ4d4AaABAg,Analgesia só acontece com rico então pq a maioria das mulheres passam dias em trabalho de parto e ninguém na rede pública se preocupa em pensar nelas pra fazer a bendita da analgesia,"PARTO SEM DOR, É POSSÍVEL?",,A analgesia no parto só acontece para mulheres ricas?,36,36_analgesia_algumas mulheres_parto parto_reduzir,36,36_dor_analgesia_parto_mulheres
UgxVVgHpcns3mVoCZ4d4AaABAg,Analgesia só acontece com rico então pq a maioria das mulheres passam dias em trabalho de parto e ninguém na rede pública se preocupa em pensar nelas pra fazer a bendita da analgesia,"PARTO SEM DOR, É POSSÍVEL?",,Por que a rede pública não se preocupa em oferecer analgesia para mulheres que passam dias em trabalho de parto?,-1,-1_ovulação_fazer teste_amamentando_posição,36,36_dor_analgesia_parto_mulheres
UgxFGE-0MxJL9CxMZD54AaABAg,ISSO É PRA ALIMENTAR OU PRA MATAR SUFOCADO ???,Como ele fez isso? #bebe #uti #enfermagem  #rubervalpg,,Esse procedimento é para alimentar o bebê ou pode sufocá-lo?,-1,-1_ovulação_fazer teste_amamentando_posição,10,10_mamadeira_seringa_alimentar_dar
UgyPdxvZZohpLR6GY3J4AaABAg.AM5gcCHH351AMQC14W1gn7,Tem quais sintomas,PRIMEIRO MÊS DE GRAVIDEZ | Semana a Semana - Sintomas e Desenvolvimento do Bebê | Dr Diego Di Marco,Tenho três filhos e estou na quarta gestão descobri todas com a falta da menstruação.,Quais são os sintomas da gravidez no primeiro mês?,150,150_quais sintomas_sintoma gravidez_apresentar_gestação quais,150,150_sintomas_sintoma_sentiu_quais
UgwMe_hcPW9E_ikqow14AaABAg,Dr eu botei hoje a tarde será que hoje mesmo para de menstruar ?,O que ninguém te contou sobre o anel vaginal!,,"Depois de colocar o anel vaginal hoje à tarde, a menstruação pode parar ainda hoje?",1,1_anticoncepcional_seguinte_trimestral_pausa,1,1_anticoncepcional_pílula_seguinte_tomar
UgxwBedTvRi0Xgkovf14AaABAg.AFZZ-AmyW7SAIVyEvNf6CV,depois de quanto tempo nasceu?,Perdi o Tampão Mucoso! O Parto Está Próximo?,"Lembro quando o meu saiu, eu ja estava com 9 meses, 3 dias depois ganhei minha filha😊😊.",Depois de quanto tempo sua filha nasceu após a saída do tampão mucoso?,-1,-1_ovulação_fazer teste_amamentando_posição,140,140_domperidona_produção_aumentar_materno
Ugy6M2ryTONzZuc5ovN4AaABAg.AOcQjXleIIvAOduCo_47St,Já tinha só revelou-se No período pós parto Porque estressaram vc,Você já ouviu falar da regra dos 5-5-5 no pós-parto? #gestante #gravidez #posparto #maternidade,Meu marido foi trabalhar e minha sogra ficou Desenvoli lupus sistêmico,O lúpus sistêmico já existia e só se manifestou no período pós-parto por causa do estresse?,52,52_eclâmpsia_parceiro_pressão alta_pode afetar,52,52_eclâmpsia_pressão_pré_arterial
Ugz_J5e1TlrLTxAfKAx4AaABAg.ALlhtOiuOQgALmNKrZyQiC,​ dê argumentos.,Embrião 😱 #medicina #medico #enfermagem #enfermeiro #enfermeira Vida Gestacional e Fetal,Como uma pessoa faz aborto,Quais argumentos podem ser apresentados sobre o aborto?,30,30_aborto_alguém pode_opinião sobre_pessoas têm,30,30_aborto_abortar_alguém_vida
Ugytbc83Gaj1_7IFriV4AaABAg,"Graças a Deus ele lutou junto com médicos,enfermeiros, só não entendi porque ainda está com a borrachinha no nariz e já bem grandinho, muito fofo que Deus o abençoe sempre 🙏🏻😊",Como esta o bebe mais prematuro do mundo? #bebe #baby #RN #prematuro #rubervalpg,,"Por que o bebê ainda está com a borrachinha no nariz, mesmo já estando grandinho?",-1,-1_ovulação_fazer teste_amamentando_posição,47,47_oxigênio_respirar_procedimento_luvas
UgzIGZlVQzFozfhuC2d4AaABAg,Aí Jesus..bebendo o que..😮,Coisas que os bebês fazem dentro do útero das mamães! #gravidez  #drfranciscodeassisjr #ultrassom,,O bebê bebe o quê dentro do útero da mãe?,20,20_dentro útero_cordão umbilical_bebê dentro_cabeça baixo,20,20_dentro_cordão_umbilical_útero
Ugw0ovrikwpg4pHIWNd4AaABAg.ALoSeDptukzALr8qTZyVBx,​ a criança teem haver com os crimes do pai ? Tipo só faz o parto e manda pra adoção eu sei que custa mas o bebê não teem culpa do pai que teve,Embrião 😱 #medicina #medico #enfermagem #enfermeiro #enfermeira Vida Gestacional e Fetal,"o único caso que eu não vou dizer que é assassinato é se for um risco à vida da mãe, de resto, se não pode cuidar a opção é doar NÃO AO ABORTO.",A criança tem alguma relação com os crimes do pai?,55,55_pai bebê_descobriram_pessoa comentou_diferenciar,55,55_pai_homem_quem_onde
Ugw0ovrikwpg4pHIWNd4AaABAg.ALoSeDptukzALr8qTZyVBx,​ a criança teem haver com os crimes do pai ? Tipo só faz o parto e manda pra adoção eu sei que custa mas o bebê não teem culpa do pai que teve,Embrião 😱 #medicina #medico #enfermagem #enfermeiro #enfermeira Vida Gestacional e Fetal,"o único caso que eu não vou dizer que é assassinato é se for um risco à vida da mãe, de resto, se não pode cuidar a opção é doar NÃO AO ABORTO.","Depois do parto, é possível entregar o bebê para adoção?",-1,-1_ovulação_fazer teste_amamentando_posição,126,126_contrações_dilatação_doem_dor
Ugz9WPt8MRMaByyWUeB4AaABAg,"Doutor estou com 14 semanas, e está descolada a placenta,fui na maternidade posso colocar progesterona??? Na bula diz que não posso colocar via vaginal",Abortamento: como diagnosticar no ultrassom da forma correta,,Uma gestante de 14 semanas com descolamento de placenta pode usar progesterona via vaginal?,-1,-1_ovulação_fazer teste_amamentando_posição,130,130_útero_ovários_progesterona_usar
UgwMi2zVjbTSOiVj1aB4AaABAg.AO61mx0QruxASZMdK8FwUa,"que como não usa com rn, dá pra comprar um pouco mais pra frente, mas parece mto útil mesmo! só não sei como minha filha ficaria pq ela costuma gostar de ficar virada pra frente vendo tudo",LISTA COMPLETA DE ENXOVAL PARA BEBÊ: O QUE AMEI E O QUE NÃO COMPRARIA (E BAIXE A LISTA),"Amei o vídeo! Eu acrescentaria o sling! Uso demaisss demais e o pai também! Senti falta também de citar o tatame, livrinhos e espelhinho para o tummy time, é muito gostoso acompanhar o desenvolvimento cognitivo e motor desde recém nascida.","Quando é possível começar a usar o sling, já que ele não é usado com recém-nascido?",76,76_fralda_12 horas_algum problema_necessário usar,76,76_fralda_trocar_xixi_fraldas
UgwMi2zVjbTSOiVj1aB4AaABAg.AO61mx0QruxASZMdK8FwUa,"que como não usa com rn, dá pra comprar um pouco mais pra frente, mas parece mto útil mesmo! só não sei como minha filha ficaria pq ela costuma gostar de ficar virada pra frente vendo tudo",LISTA COMPLETA DE ENXOVAL PARA BEBÊ: O QUE AMEI E O QUE NÃO COMPRARIA (E BAIXE A LISTA),"Amei o vídeo! Eu acrescentaria o sling! Uso demaisss demais e o pai também! Senti falta também de citar o tatame, livrinhos e espelhinho para o tummy time, é muito gostoso acompanhar o desenvolvimento cognitivo e motor desde recém nascida.","Como minha filha ficaria no sling, já que ela costuma gostar de ficar virada para a frente vendo tudo?",76,76_fralda_12 horas_algum problema_necessário usar,76,76_fralda_trocar_xixi_fraldas
UgxLpO15CBnjzg9w8vh4AaABAg.ATOToFS0REVAVrxghuWEvv,"Se vão induzir pela pressão e por alteração nos exames de pré eclâmpsia, se os comprimidos altera a pressão,não faz sentido. Fiquei preocupar...😮",PARTO INDUZIDO COM COMPRIMIDOS 💊,A pressão arterial não sobe com os comprimidos,Os comprimidos usados para induzir o parto alteram a pressão arterial?,91,91_receita_induzir parto_necessário usar_devo comprar,91,91_indução_shake_indutor_induzir
UgxLpO15CBnjzg9w8vh4AaABAg.ATOToFS0REVAVrxghuWEvv,"Se vão induzir pela pressão e por alteração nos exames de pré eclâmpsia, se os comprimidos altera a pressão,não faz sentido. Fiquei preocupar...😮",PARTO INDUZIDO COM COMPRIMIDOS 💊,A pressão arterial não sobe com os comprimidos,Faz sentido induzir o parto por pressão alta e alteração nos exames de pré-eclâmpsia se os comprimidos alteram a pressão arterial?,52,52_eclâmpsia_parceiro_pressão alta_pode afetar,52,52_eclâmpsia_pressão_pré_arterial
UgwQgj2UttfxpjdNSYV4AaABAg,"Fiz um teste do beta dia 03/09 deu positivo e desde o dia 07/09 estou tendo um corrimento marrom parecendo borra de café fui na emergência e a médica fez exame do toque e disse que meu útero está fechado, e que geralmente esse sangue é porque tem relação mas eu não tive mais relação depois que descobri na data de hoje 12/09 fiz uma ultrassom e está tudo bem estou com gravidez inicial a médica diz que posso estar com 4 semanas mas essa borra marrom não passa o que pode ser? Dr",Esse Sangramento é Gravidez ou Nidação? Sintomas da IMPLANTAÇÃO DO EMBRIÃO no Útero,,"O que pode ser um corrimento marrom persistente no início da gravidez, mesmo com o útero fechado e uma ultrassonografia normal?",-1,-1_ovulação_fazer teste_amamentando_posição,62,62_sangramento_marrom_borra_início
UgzuK5ARrYohdgy4XVB4AaABAg.AIBgCU6XDfPAIBjv3R3hyj,​ já fez sua ultra?,Estou grávida🤰  Uma gestação totalmente inesperada! Agora somos 5 #maternidade,"Meu tempo de gravidez é o mesmo que o seu,minha última menstruação foi em março 😂😅 mais foi desejada🙏🏻❤️",Você já fez a ultrassonografia da gravidez?,12,12_saco gestacional_ultrassonografia_transvaginal_possível ver,12,12_ultrassom_natal_ultrassonografia_saco
Ugzt7eOXvxZEAe5XwXt4AaABAg,"Eu tou assim..a menstruação irregular 3 ,4 meses sem vir...",Antes da menopausa... seu ciclo já avisa,,É normal a menstruação ficar irregular e passar 3 ou 4 meses sem vir?,9,9_normal menstruação_menstruação descer_irregular_menstruação vir,9,9_menstruação_menstruar_menstrual_descer
UgwlALAFktQ3gtVs9Xd4AaABAg,Quem acha que a é barriga falsa ? 👇,giovanna alparone está grávida?? #luccasneto #trollface #shorts #alightmotion #humor #viralvideo,,A barriga mostrada é falsa?,48,48_falsa_barriga falsa_verdade barriga_barriga,48,48_falsa_barriga_mostrada_parece
UgxEcobNtVBC0ypRNsh4AaABAg.APEv4AoE6VRAPHUzjzdFEn,Cada pergunta ! Se o bebê já está a gravidez inteira dentro de uma bolsa de água como vai afogar se ele não respira ainda ?,PARTO NA ÁGUA: 72 Minutos Mais Rápido e MENOS DOR!,O bebê não afoga não?,"Por que o bebê não se afoga no parto na água, se passa a gravidez inteira dentro de uma bolsa de água e ainda não respira?",20,20_dentro útero_cordão umbilical_bebê dentro_cabeça baixo,20,20_dentro_cordão_umbilical_útero
Ugze8jmvwZfgtyv0qSh4AaABAg,Eu curiosíssima querendo saber o peso e o tamanho que Maria nasceu 😅,"RELATO DE PARTO NORMAL sem DOR, COMO FOI POSSÍVEL?",,Qual foi o peso e o tamanho de Maria ao nascer?,50,50_peso_vacinar_centímetros_sistema,50,50_peso_kg_mensagem_pesar
Ugw18jddeDBMOjkUovh4AaABAg,"Se os pulmões maduros é que sinalizam pra iniciar o trabalho de parto, pq os prematuros nascem e precisam de UTI pra respirar pq os pulmões não estão maduros??",Animação do Parto em 3D,,"Se os pulmões maduros sinalizam o início do trabalho de parto, por que bebês prematuros nascem com os pulmões ainda imaturos e precisam de UTI para respirar?",20,20_dentro útero_cordão umbilical_bebê dentro_cabeça baixo,20,20_dentro_cordão_umbilical_útero
UgxExGLgwGuWSrBRXVl4AaABAg,O clomid toma durante a menstruação ou após?,Uso de CLOMID #clomid #gravidez #tentantes #maternidade,,O Clomid deve ser tomado durante a menstruação ou após ela?,-1,-1_ovulação_fazer teste_amamentando_posição,58,58_cálcio_magnésio_suplementação_tomar
UgzxbLXQ3Reb-VY5Z794AaABAg,A minha começa marrom no primeiro dia depois fica vermelho quando tá indo também fica marrom,A COR da Sua MENSTRUAÇÃO Pode Indicar Algo Sério! Descubra o que significa!,,"É normal a menstruação começar marrom, depois ficar vermelha e voltar a ficar marrom?",9,9_normal menstruação_menstruação descer_irregular_menstruação vir,9,9_menstruação_menstruar_menstrual_descer
UgyRGp14u_0gQAHyNKl4AaABAg,Não dói? 😅 1 semana andando arqueada..... quase morro de dor com o corte... dói sim e por mais tempo que o parto normal.,Parto natural,,O parto natural dói?,36,36_analgesia_algumas mulheres_parto parto_reduzir,36,36_dor_analgesia_parto_mulheres
Ugz41-iqERpdxwjhAEd4AaABAg,"26:54 “não vai deixar eu dormir, não? ”",NOSSA FILHA NASCEU! Surpreendente 😱,,O bebê recém-nascido pode não deixar a mãe dormir?,29,29_durante dia_mamar_madrugada_chorar,29,29_dormir_mamar_noite_peito
Ugw2_fZs2n-PkOyUOYF4AaABAg,E se ela estiver realmente grávida 😅,ROTINA DE GRÁVIDA POR UMA NOITE COM DOIS FILHOS! *VLOGZÃO* 😱,,E se ela estiver realmente grávida?,3,3_grávida pessoa_grávida grávida_mamãe_engravidou,3,3_ela_grávida_está_pessoa
Ugzxh7aKd9js6K4OjeJ4AaABAg,"Doutora, estou na 2° cartela. Esqueci de tomar o anticoncepcional na 2° e 3° semana. Mais tomei os dois esquecidos nos dias seguintes. Minha cartela ficou faltando um só comprimido. Devo fazer a pausa de 7 dias? Como devo proceder?","ESQUECI DE TOMAR A PÍLULA ANTICONCEPCIONAL, E AGORA?",,Deve fazer a pausa de 7 dias após ter esquecido de tomar o anticoncepcional na segunda e na terceira semana da cartela e ter tomado os comprimidos esquecidos nos dias seguintes?,1,1_anticoncepcional_seguinte_trimestral_pausa,1,1_anticoncepcional_pílula_seguinte_tomar
Ugzxh7aKd9js6K4OjeJ4AaABAg,"Doutora, estou na 2° cartela. Esqueci de tomar o anticoncepcional na 2° e 3° semana. Mais tomei os dois esquecidos nos dias seguintes. Minha cartela ficou faltando um só comprimido. Devo fazer a pausa de 7 dias? Como devo proceder?","ESQUECI DE TOMAR A PÍLULA ANTICONCEPCIONAL, E AGORA?",,Como deve proceder após ter ficado com apenas um comprimido faltando na cartela do anticoncepcional?,1,1_anticoncepcional_seguinte_trimestral_pausa,1,1_anticoncepcional_pílula_seguinte_tomar
UgxjlUthCrB6fenfGnp4AaABAg,Bebe reborn?? Não Colocar leite na cabeça da criança??? Simmm,Oque o leite materno fez com o cabelo da minha bebê *cresceu muito* meme,,Deve-se colocar leite na cabeça da criança?,80,80_fórmula_intestino_bebê leite_anos idade,80,80_fórmula_leite_alergia_ml
UgxzUc308f3QIRl4exF4AaABAg,mesmo se a Nathy não estiver grávida e msm se o teste for de verdade... Alguém tá grávida 😮😮,A NATHY ESTÁ GRÁVIDA !!! *Ela vai se afastar ?,,Alguém está grávida?,57,57_léo_sara_notícia_ter filho,57,57_emily_vick_emilly_grávida
UgwLHm4IifBc3TgEFPt4AaABAg.AJkFcXFcWXjASzhIQA20mX,"Devem ser dores de implatação ou dilatação do útero, não?",Contração de Treinamento ou de Parto? Como Saber Se Já É Trabalho de Parto?,Estou com 3 messes e já sinto as contrações de tfeinanmneyo,As dores que sinto com três meses de gravidez podem ser dores de implantação ou de dilatação do útero?,40,40_início gravidez_normal sentir_dor pé_sentir dores,40,40_sentir_enjoos_enjoo_normal
Ugw5PRKTaxQdUnyQgTh4AaABAg,"Falou o sexo? Uns falam irmãzinha, outros irmãozinho.",PARTO PREMATURO TIVERAM COMPLICAÇÕES MAS COM FÉ EM DEUS FICARÁ TUDO BEM ,,Foi informado o sexo do bebê?,31,31_possível saber_identificar_13 semanas_gravidez significa,31,31_sexo_menino_saber_menina
UgxNzFu8Is3g7emganl4AaABAg,Tiver relação e 2 días depois fui fazer xixi e notei o papel higiênico Rosado e odor de sangue 😮 posso estar grávida,APRENDA: NIDAÇÃO ou MENSTRUAÇÃO? Como Diferenciar o Sangramento,,"Após ter relação e notar um sangramento rosado no papel higiênico dois dias depois, posso estar grávida?",81,81_sangramento rosado_marrom_gravidez sangramento_gravidez atraso,81,81_rosado_sangramento_marrom_pequeno
UgzSm8MJzQ03554SZUd4AaABAg,Eu tive um sagramento com uma liga rosada tive relacao no sabado e no domigo e nao veio mais ok pode ser,APRENDA: NIDAÇÃO ou MENSTRUAÇÃO? Como Diferenciar o Sangramento,,Um sangramento rosado após ter relações no sábado e no domingo pode ser nidação?,14,14_nidação_menstruação pode_dias sangramento_dias pode,14,14_nidação_sangramento_menstruação_esse
UgxY9ja8X0zp6DjIhXB4AaABAg,"Oi Mônica. Tudo bem? Gosto demais de vc. Seu canal contribui muito na minha jornada há 7anos!!! ❤😅 Gostaria que vcs falasse da indução do parto. Nesta última gestação nao tive apagamento do colo, dilatação, bolsa rompida, contrações eficientes para entrar em TP.... induzir por meio da fita de prolactina. O TP foi extremamente rápido, em menos de 2h meu bebê estava em meus braços. Digo para fazer um vídeo sobre isso, mais detalhado... eu queria mais informações e nao achei suporte em vídeo nenhum. Falar dos valores, dos riscos, dos benefícios..... Ah! Sem contar que está gestação foi ate 41 semanas. As outras chegaram ate 39+6. Foi me dando um certo medo e ansiedade. Ufa! Domênico nasceu gigante, pesado, roxinho... mas, bem. 🚀🙏🏻 Deus esteve cmg em todas as etapas. Enfim. É isso!!! Beijos. Se cuida. Fica com Deus.",PRODUÇÃO DE LEITE NA GRAVIDEZ. Quando começa a produzir o COLOSTRO e como estimular,,"Quais são os valores, riscos e benefícios da indução do parto por meio da fita de prolactina?",91,91_receita_induzir parto_necessário usar_devo comprar,91,91_indução_shake_indutor_induzir
Ugy11LxxoiUV0_2k6A14AaABAg,2 de fevereiro?,TEMOS A DATA QUE A OLÍVIA VAI NASCER 😭🩷 #paidemenina #gravidez #portugal,,A bebê vai nascer no dia 2 de fevereiro?,5,5_aniversário_janeiro_nascimento bebê_dia 28,5,5_nascer_fevereiro_dia_vai
UgyXcvJ931NXBfx6m1F4AaABAg,Qual e o aplicativo q a pessoa faz o cadastro para receber,Auxílio Maternidade para Gravidas 2025- Como Solicitar e Como Pagar a Guia Para ter Direito,,Qual é o aplicativo usado para fazer o cadastro e receber o auxílio-maternidade?,0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
